R	U	V	W	X	Y
b1499	b1954	b3261	b1237	b3512	b0431
b1499	b1954	b3261	b1237	b3512	b0432
b1499	b1954	b3261	b1237	b3512	b1492
b1499	b1954	b3261	b1237	b3512	b1493
b1499	b1954	b3261	b1237	b3512	b3516
b1499	b1954	b3261	b1237	b3512	b3517
b1988	b1954	b3237	b0889	b3512	b3212
b1988	b1954	b3237	b0889	b3512	b3213
b1988	b1954	b3237	b0889	b3512	b3214
b1988	b4439	b3237	b0889	b3512	b3212
b1988	b4439	b3237	b0889	b3512	b3213
b1988	b4439	b3237	b0889	b3512	b3214
b1988	b4443	b3237	b0889	b3512	b3212
b1988	b4443	b3237	b0889	b3512	b3213
b1988	b4443	b3237	b0889	b3512	b3214
b1988	b1237	b3237	b0889	b3512	b3212
b1988	b1237	b3237	b0889	b3512	b3213
b1988	b1237	b3237	b0889	b3512	b3214
b1988	b4178	b3237	b0889	b3512	b3212
b1988	b4178	b3237	b0889	b3512	b3213
b1988	b4178	b3237	b0889	b3512	b3214
b1988	b4401	b1712 // b0912	b1334	b3512	b3212
b1988	b4401	b1712 // b0912	b1334	b3512	b3213
b1988	b4401	b1712 // b0912	b1334	b3512	b3214
b1921	b3556	b1954	b1237	b3512	b0889
b1921	b3261	b1954	b1237	b3512	b0889
b1921	b3516	b1954	b1237	b3512	b0889
b1921	b1954	b3261	b1237	b3512	b0428
b1921	b1954	b3261	b1237	b3512	b0429
b1921	b1954	b3261	b1237	b3512	b0430
b1921	b1954	b3261	b1237	b3512	b0431
b1921	b1954	b3261	b1237	b3512	b0432
b1921	b1954	b3261	b1237	b3512	b1492
b1921	b1954	b3261	b1237	b3512	b1493
b1921	b1954	b3261	b1237	b3512	b3516
b1921	b1954	b3261	b1237	b3512	b3517
b1921	b4426	b2217	b1892	b3512	b3508
b1921	b4426	b2217	b1892	b3512	b3509
b1921	b4426	b2217	b1892	b3512	b3510
b1921	b4426	b2217	b1892	b3512	b3511
b1921	b4426	b0683	b1892	b3512	b2029
b1921	b4426	b0683	b1892	b3512	b0428
b1921	b4426	b0683	b1892	b3512	b0429
b1921	b4426	b0683	b1892	b3512	b0430
b1921	b4426	b0683	b1892	b3512	b0431
b1921	b4426	b0683	b1892	b3512	b0432
b1921	b4426	b2217	b1892	b3512	b1951
b1921	b4426	b4480 // b0683	b1892	b3512	b3212
b1921	b4426	b4480 // b0683	b1892	b3512	b3213
b1921	b4426	b4480 // b0683	b1892	b3512	b3214
b1921	b4426	b2217	b1892	b3512	b1492
b1921	b4426	b2217	b1892	b3512	b1493
b1921	b4426	b2217	b1892	b3512	b3491
b1921	b4426	b2217	b1892	b3512	b3800
b1921	b4426	b2217	b1892	b3512	b3507
b1921	b4426	b2217	b1892	b3512	b3506
b1921	b4426	b3405 // b2217	b1892	b3512	b4131
b1921	b4426	b3405 // b2217	b1892	b3512	b4132
b1921	b4426	b2217	b1892	b3512	b4115
b1921	b4426	b2217	b1892	b3512	b3516
b1921	b4426	b2217	b1892	b3512	b3517
b1921	b3357	b2217	b1892	b3512	b3508
b1921	b3357	b2217	b1892	b3512	b3509
b1921	b3357	b2217	b1892	b3512	b3510
b1921	b3357	b2217	b1892	b3512	b3511
b1921	b3357	b2217	b1892	b3512	b1951
b1921	b3357	b2217	b1892	b3512	b3491
b1921	b3357	b2217	b1892	b3512	b3800
b1921	b3357	b2217	b1892	b3512	b3507
b1921	b3357	b2217	b1892	b3512	b3506
b1921	b3357	b2217	b1892	b3512	b4131
b1921	b3357	b2217	b1892	b3512	b4132
b1921	b3357	b2217	b1892	b3512	b4115
b1921	b3025	b2217	b1892	b3512	b3508
b1921	b3025	b2217	b1892	b3512	b3509
b1921	b3025	b2217	b1892	b3512	b3510
b1921	b3025	b2217	b1892	b3512	b3511
b1921	b3025	b0683	b1892	b3512	b2029
b1921	b3025	b0683	b1892	b3512	b0428
b1921	b3025	b0683	b1892	b3512	b0429
b1921	b3025	b0683	b1892	b3512	b0430
b1921	b3025	b0683	b1892	b3512	b0431
b1921	b3025	b0683	b1892	b3512	b0432
b1921	b3025	b2217	b1892	b3512	b1951
b1921	b3025	b4480 // b0683	b1892	b3512	b3212
b1921	b3025	b4480 // b0683	b1892	b3512	b3213
b1921	b3025	b4480 // b0683	b1892	b3512	b3214
b1921	b3025	b2217	b1892	b3512	b1492
b1921	b3025	b2217	b1892	b3512	b1493
b1921	b3025	b2217	b1892	b3512	b3491
b1921	b3025	b2217	b1892	b3512	b3800
b1921	b3025	b2217	b1892	b3512	b3507
b1921	b3025	b2217	b1892	b3512	b3506
b1921	b3025	b3405 // b2217	b1892	b3512	b4131
b1921	b3025	b3405 // b2217	b1892	b3512	b4132
b1921	b3025	b2217	b1892	b3512	b4115
b1921	b3025	b2217	b1892	b3512	b3516
b1921	b3025	b2217	b1892	b3512	b3517
b1921	b4445	b2217	b1892	b3512	b3508
b1921	b4445	b2217	b1892	b3512	b3509
b1921	b4445	b2217	b1892	b3512	b3510
b1921	b4445	b2217	b1892	b3512	b3511
b1921	b4445	b0683	b1892	b3512	b2029
b1921	b4445	b0683	b1892	b3512	b0428
b1921	b4445	b0683	b1892	b3512	b0429
b1921	b4445	b0683	b1892	b3512	b0430
b1921	b4445	b0683	b1892	b3512	b0431
b1921	b4445	b0683	b1892	b3512	b0432
b1921	b4445	b2217	b1892	b3512	b1951
b1921	b4445	b4480 // b0683	b1892	b3512	b3212
b1921	b4445	b4480 // b0683	b1892	b3512	b3213
b1921	b4445	b4480 // b0683	b1892	b3512	b3214
b1921	b4445	b2217	b1892	b3512	b1492
b1921	b4445	b2217	b1892	b3512	b1493
b1921	b4445	b2217	b1892	b3512	b3491
b1921	b4445	b2217	b1892	b3512	b3800
b1921	b4445	b2217	b1892	b3512	b3507
b1921	b4445	b2217	b1892	b3512	b3506
b1921	b4445	b2217	b1892	b3512	b4131
b1921	b4445	b2217	b1892	b3512	b4132
b1921	b4445	b2217	b1892	b3512	b4115
b1921	b4445	b2217	b1892	b3512	b3516
b1921	b4445	b2217	b1892	b3512	b3517
b1921	b4444	b2217	b1892	b3512	b3508
b1921	b4444	b2217	b1892	b3512	b3509
b1921	b4444	b2217	b1892	b3512	b3510
b1921	b4444	b2217	b1892	b3512	b3511
b1921	b4444	b0683	b1892	b3512	b2029
b1921	b4444	b0683	b1892	b3512	b0428
b1921	b4444	b0683	b1892	b3512	b0429
b1921	b4444	b0683	b1892	b3512	b0430
b1921	b4444	b0683	b1892	b3512	b0431
b1921	b4444	b0683	b1892	b3512	b0432
b1921	b4444	b2217	b1892	b3512	b1951
b1921	b4444	b4480 // b0683	b1892	b3512	b3212
b1921	b4444	b4480 // b0683	b1892	b3512	b3213
b1921	b4444	b4480 // b0683	b1892	b3512	b3214
b1921	b4444	b2217	b1892	b3512	b1492
b1921	b4444	b2217	b1892	b3512	b1493
b1921	b4444	b2217	b1892	b3512	b3491
b1921	b4444	b2217	b1892	b3512	b3800
b1921	b4444	b2217	b1892	b3512	b3507
b1921	b4444	b2217	b1892	b3512	b3506
b1921	b4444	b2217	b1892	b3512	b4131
b1921	b4444	b2217	b1892	b3512	b4132
b1921	b4444	b2217	b1892	b3512	b4115
b1921	b4444	b2217	b1892	b3512	b3516
b1921	b4444	b2217	b1892	b3512	b3517
b1921	b4450	b2217	b1892	b3512	b3508
b1921	b4450	b2217	b1892	b3512	b3509
b1921	b4450	b2217	b1892	b3512	b3510
b1921	b4450	b2217	b1892	b3512	b3511
b1921	b4450	b0683	b1892	b3512	b2029
b1921	b4450	b0683	b1892	b3512	b0428
b1921	b4450	b0683	b1892	b3512	b0429
b1921	b4450	b0683	b1892	b3512	b0430
b1921	b4450	b0683	b1892	b3512	b0431
b1921	b4450	b0683	b1892	b3512	b0432
b1921	b4450	b2217	b1892	b3512	b1951
b1921	b4450	b4480 // b0683	b1892	b3512	b3212
b1921	b4450	b4480 // b0683	b1892	b3512	b3213
b1921	b4450	b4480 // b0683	b1892	b3512	b3214
b1921	b4450	b2217	b1892	b3512	b1492
b1921	b4450	b2217	b1892	b3512	b1493
b1921	b4450	b2217	b1892	b3512	b3491
b1921	b4450	b2217	b1892	b3512	b3800
b1921	b4450	b2217	b1892	b3512	b3507
b1921	b4450	b2217	b1892	b3512	b3506
b1921	b4450	b3405 // b2217	b1892	b3512	b4131
b1921	b4450	b3405 // b2217	b1892	b3512	b4132
b1921	b4450	b2217	b1892	b3512	b4115
b1921	b4450	b2217	b1892	b3512	b3516
b1921	b4450	b2217	b1892	b3512	b3517
b1921	b4458	b2217	b1892	b3512	b3508
b1921	b4458	b2217	b1892	b3512	b3509
b1921	b4458	b2217	b1892	b3512	b3510
b1921	b4458	b2217	b1892	b3512	b3511
b1921	b4458	b0683	b1892	b3512	b2029
b1921	b4458	b0683	b1892	b3512	b0428
b1921	b4458	b0683	b1892	b3512	b0429
b1921	b4458	b0683	b1892	b3512	b0430
b1921	b4458	b0683	b1892	b3512	b0431
b1921	b4458	b0683	b1892	b3512	b0432
b1921	b4458	b2217	b1892	b3512	b1951
b1921	b4458	b4480 // b0683	b1892	b3512	b3212
b1921	b4458	b4480 // b0683	b1892	b3512	b3213
b1921	b4458	b4480 // b0683	b1892	b3512	b3214
b1921	b4458	b2217	b1892	b3512	b1492
b1921	b4458	b2217	b1892	b3512	b1493
b1921	b4458	b2217	b1892	b3512	b3491
b1921	b4458	b2217	b1892	b3512	b3800
b1921	b4458	b2217	b1892	b3512	b3507
b1921	b4458	b2217	b1892	b3512	b3506
b1921	b4458	b3405 // b2217	b1892	b3512	b4131
b1921	b4458	b3405 // b2217	b1892	b3512	b4132
b1921	b4458	b2217	b1892	b3512	b4115
b1921	b4458	b2217	b1892	b3512	b3516
b1921	b4458	b2217	b1892	b3512	b3517
b1921	b0464	b2217	b1892	b3512	b3508
b1921	b0464	b2217	b1892	b3512	b3509
b1921	b0464	b2217	b1892	b3512	b3510
b1921	b0464	b2217	b1892	b3512	b3511
b1921	b0464	b0683	b1892	b3512	b2029
b1921	b0464	b0683	b1892	b3512	b0428
b1921	b0464	b0683	b1892	b3512	b0429
b1921	b0464	b0683	b1892	b3512	b0430
b1921	b0464	b0683	b1892	b3512	b0431
b1921	b0464	b0683	b1892	b3512	b0432
b1921	b0464	b2217	b1892	b3512	b1951
b1921	b0464	b4480 // b0683	b1892	b3512	b3212
b1921	b0464	b4480 // b0683	b1892	b3512	b3213
b1921	b0464	b4480 // b0683	b1892	b3512	b3214
b1921	b0464	b2217	b1892	b3512	b1492
b1921	b0464	b2217	b1892	b3512	b1493
b1921	b0464	b2217	b1892	b3512	b3491
b1921	b0464	b2217	b1892	b3512	b3800
b1921	b0464	b2217	b1892	b3512	b3507
b1921	b0464	b2217	b1892	b3512	b3506
b1921	b0464	b2217	b1892	b3512	b4131
b1921	b0464	b2217	b1892	b3512	b4132
b1921	b0464	b2217	b1892	b3512	b4115
b1921	b0464	b2217	b1892	b3512	b3516
b1921	b0464	b2217	b1892	b3512	b3517
b1921	b4365	b2217	b1892	b3512	b3508
b1921	b4365	b2217	b1892	b3512	b3509
b1921	b4365	b2217	b1892	b3512	b3510
b1921	b4365	b2217	b1892	b3512	b3511
b1921	b4365	b0683	b1892	b3512	b2029
b1921	b4365	b0683	b1892	b3512	b0428
b1921	b4365	b0683	b1892	b3512	b0429
b1921	b4365	b0683	b1892	b3512	b0430
b1921	b4365	b0683	b1892	b3512	b0431
b1921	b4365	b0683	b1892	b3512	b0432
b1921	b4365	b2217	b1892	b3512	b1951
b1921	b4365	b4480 // b0683	b1892	b3512	b3212
b1921	b4365	b4480 // b0683	b1892	b3512	b3213
b1921	b4365	b4480 // b0683	b1892	b3512	b3214
b1921	b4365	b2217	b1892	b3512	b1492
b1921	b4365	b2217	b1892	b3512	b1493
b1921	b4365	b2217	b1892	b3512	b3491
b1921	b4365	b2217	b1892	b3512	b3800
b1921	b4365	b2217	b1892	b3512	b3507
b1921	b4365	b2217	b1892	b3512	b3506
b1921	b4365	b3405 // b2217	b1892	b3512	b4131
b1921	b4365	b3405 // b2217	b1892	b3512	b4132
b1921	b4365	b2217	b1892	b3512	b4115
b1921	b4365	b2217	b1892	b3512	b3516
b1921	b4365	b2217	b1892	b3512	b3517
b1921	b3405	b2217	b1892	b3512	b3508
b1921	b3405	b2217	b1892	b3512	b3509
b1921	b3405	b2217	b1892	b3512	b3510
b1921	b3405	b2217	b1892	b3512	b3511
b1921	b3405	b0683	b1892	b3512	b2029
b1921	b3405	b0683	b1892	b3512	b0428
b1921	b3405	b0683	b1892	b3512	b0429
b1921	b3405	b0683	b1892	b3512	b0430
b1921	b3405	b0683	b1892	b3512	b0431
b1921	b3405	b0683	b1892	b3512	b0432
b1921	b3405	b2217	b1892	b3512	b1951
b1921	b3405	b4480 // b0683	b1892	b3512	b3212
b1921	b3405	b4480 // b0683	b1892	b3512	b3213
b1921	b3405	b4480 // b0683	b1892	b3512	b3214
b1921	b3405	b2217	b1892	b3512	b1492
b1921	b3405	b2217	b1892	b3512	b1493
b1921	b3405	b2217	b1892	b3512	b3491
b1921	b3405	b2217	b1892	b3512	b3800
b1921	b3405	b2217	b1892	b3512	b3507
b1921	b3405	b2217	b1892	b3512	b3506
b1921	b3405	b2217	b1892	b3512	b4115
b1921	b3405	b2217	b1892	b3512	b3516
b1921	b3405	b2217	b1892	b3512	b3517
b1921	b2289	b2217	b1892	b3512	b3508
b1921	b2289	b2217	b1892	b3512	b3509
b1921	b2289	b2217	b1892	b3512	b3510
b1921	b2289	b2217	b1892	b3512	b3511
b1921	b2289	b0683	b1892	b3512	b2029
b1921	b2289	b0683	b1892	b3512	b0428
b1921	b2289	b0683	b1892	b3512	b0429
b1921	b2289	b0683	b1892	b3512	b0430
b1921	b2289	b0683	b1892	b3512	b0431
b1921	b2289	b0683	b1892	b3512	b0432
b1921	b2289	b2217	b1892	b3512	b1951
b1921	b2289	b4480 // b0683	b1892	b3512	b3212
b1921	b2289	b4480 // b0683	b1892	b3512	b3213
b1921	b2289	b4480 // b0683	b1892	b3512	b3214
b1921	b2289	b2217	b1892	b3512	b1492
b1921	b2289	b2217	b1892	b3512	b1493
b1921	b2289	b2217	b1892	b3512	b3491
b1921	b2289	b2217	b1892	b3512	b3800
b1921	b2289	b2217	b1892	b3512	b3507
b1921	b2289	b2217	b1892	b3512	b3506
b1921	b2289	b3405 // b2217	b1892	b3512	b4131
b1921	b2289	b3405 // b2217	b1892	b3512	b4132
b1921	b2289	b2217	b1892	b3512	b4115
b1921	b2289	b2217	b1892	b3512	b3516
b1921	b2289	b2217	b1892	b3512	b3517
b1921	b4480	b2217	b1892	b3512	b3508
b1921	b4480	b2217	b1892	b3512	b3509
b1921	b4480	b2217	b1892	b3512	b3510
b1921	b4480	b2217	b1892	b3512	b3511
b1921	b4480	b0683	b1892	b3512	b2029
b1921	b4480	b0683	b1892	b3512	b0428
b1921	b4480	b0683	b1892	b3512	b0429
b1921	b4480	b0683	b1892	b3512	b0430
b1921	b4480	b0683	b1892	b3512	b0431
b1921	b4480	b0683	b1892	b3512	b0432
b1921	b4480	b2217	b1892	b3512	b1951
b1921	b4480	b2217	b1892	b3512	b1492
b1921	b4480	b2217	b1892	b3512	b1493
b1921	b4480	b2217	b1892	b3512	b3491
b1921	b4480	b2217	b1892	b3512	b3800
b1921	b4480	b2217	b1892	b3512	b3507
b1921	b4480	b2217	b1892	b3512	b3506
b1921	b4480	b3405 // b2217	b1892	b3512	b4131
b1921	b4480	b3405 // b2217	b1892	b3512	b4132
b1921	b4480	b2217	b1892	b3512	b4115
b1921	b4480	b2217	b1892	b3512	b3516
b1921	b4480	b2217	b1892	b3512	b3517
b1921	b2217	b0683	b1892	b3512	b2029
b1921	b2217	b0683	b1892	b3512	b0428
b1921	b2217	b0683	b1892	b3512	b0429
b1921	b2217	b0683	b1892	b3512	b0430
b1921	b2217	b0683	b1892	b3512	b0431
b1921	b2217	b0683	b1892	b3512	b0432
b1921	b2217	b4480 // b0683	b1892	b3512	b3212
b1921	b2217	b4480 // b0683	b1892	b3512	b3213
b1921	b2217	b4480 // b0683	b1892	b3512	b3214
b1921	b1951	b0683	b1892	b3512	b2029
b1921	b1951	b0683	b1892	b3512	b0428
b1921	b1951	b0683	b1892	b3512	b0429
b1921	b1951	b0683	b1892	b3512	b0430
b1921	b1951	b0683	b1892	b3512	b0431
b1921	b1951	b0683	b1892	b3512	b0432
b1921	b1951	b4480 // b0683	b1892	b3512	b3212
b1921	b1951	b4480 // b0683	b1892	b3512	b3213
b1921	b1951	b4480 // b0683	b1892	b3512	b3214
b1921	b1951	b3405	b1892	b3512	b4131
b1921	b1951	b3405	b1892	b3512	b4132
b1921	b0683	b2217	b1892	b3512	b3508
b1921	b0683	b2217	b1892	b3512	b3509
b1921	b0683	b2217	b1892	b3512	b3510
b1921	b0683	b2217	b1892	b3512	b3511
b1921	b0683	b2217	b1892	b3512	b1951
b1921	b0683	b2217	b1892	b3512	b1492
b1921	b0683	b2217	b1892	b3512	b1493
b1921	b0683	b2217	b1892	b3512	b3491
b1921	b0683	b2217	b1892	b3512	b3800
b1921	b0683	b2217	b1892	b3512	b3507
b1921	b0683	b2217	b1892	b3512	b3506
b1921	b0683	b3405 // b2217	b1892	b3512	b4131
b1921	b0683	b3405 // b2217	b1892	b3512	b4132
b1921	b0683	b2217	b1892	b3512	b4115
b1921	b0683	b2217	b1892	b3512	b3516
b1921	b0683	b2217	b1892	b3512	b3517
b1921	b4426	b2217	b1891	b3512	b3508
b1921	b4426	b2217	b1891	b3512	b3509
b1921	b4426	b2217	b1891	b3512	b3510
b1921	b4426	b2217	b1891	b3512	b3511
b1921	b4426	b0683	b1891	b3512	b2029
b1921	b4426	b0683	b1891	b3512	b0428
b1921	b4426	b0683	b1891	b3512	b0429
b1921	b4426	b0683	b1891	b3512	b0430
b1921	b4426	b0683	b1891	b3512	b0431
b1921	b4426	b0683	b1891	b3512	b0432
b1921	b4426	b2217	b1891	b3512	b1951
b1921	b4426	b4480 // b0683	b1891	b3512	b3212
b1921	b4426	b4480 // b0683	b1891	b3512	b3213
b1921	b4426	b4480 // b0683	b1891	b3512	b3214
b1921	b4426	b2217	b1891	b3512	b1492
b1921	b4426	b2217	b1891	b3512	b1493
b1921	b4426	b2217	b1891	b3512	b3491
b1921	b4426	b2217	b1891	b3512	b3800
b1921	b4426	b2217	b1891	b3512	b3507
b1921	b4426	b2217	b1891	b3512	b3506
b1921	b4426	b3405 // b2217	b1891	b3512	b4131
b1921	b4426	b3405 // b2217	b1891	b3512	b4132
b1921	b4426	b2217	b1891	b3512	b4115
b1921	b4426	b2217	b1891	b3512	b3516
b1921	b4426	b2217	b1891	b3512	b3517
b1921	b3357	b2217	b1891	b3512	b3508
b1921	b3357	b2217	b1891	b3512	b3509
b1921	b3357	b2217	b1891	b3512	b3510
b1921	b3357	b2217	b1891	b3512	b3511
b1921	b3357	b2217	b1891	b3512	b1951
b1921	b3357	b2217	b1891	b3512	b3491
b1921	b3357	b2217	b1891	b3512	b3800
b1921	b3357	b2217	b1891	b3512	b3507
b1921	b3357	b2217	b1891	b3512	b3506
b1921	b3357	b2217	b1891	b3512	b4131
b1921	b3357	b2217	b1891	b3512	b4132
b1921	b3357	b2217	b1891	b3512	b4115
b1921	b3025	b2217	b1891	b3512	b3508
b1921	b3025	b2217	b1891	b3512	b3509
b1921	b3025	b2217	b1891	b3512	b3510
b1921	b3025	b2217	b1891	b3512	b3511
b1921	b3025	b0683	b1891	b3512	b2029
b1921	b3025	b0683	b1891	b3512	b0428
b1921	b3025	b0683	b1891	b3512	b0429
b1921	b3025	b0683	b1891	b3512	b0430
b1921	b3025	b0683	b1891	b3512	b0431
b1921	b3025	b0683	b1891	b3512	b0432
b1921	b3025	b2217	b1891	b3512	b1951
b1921	b3025	b4480 // b0683	b1891	b3512	b3212
b1921	b3025	b4480 // b0683	b1891	b3512	b3213
b1921	b3025	b4480 // b0683	b1891	b3512	b3214
b1921	b3025	b2217	b1891	b3512	b1492
b1921	b3025	b2217	b1891	b3512	b1493
b1921	b3025	b2217	b1891	b3512	b3491
b1921	b3025	b2217	b1891	b3512	b3800
b1921	b3025	b2217	b1891	b3512	b3507
b1921	b3025	b2217	b1891	b3512	b3506
b1921	b3025	b3405 // b2217	b1891	b3512	b4131
b1921	b3025	b3405 // b2217	b1891	b3512	b4132
b1921	b3025	b2217	b1891	b3512	b4115
b1921	b3025	b2217	b1891	b3512	b3516
b1921	b3025	b2217	b1891	b3512	b3517
b1921	b4445	b2217	b1891	b3512	b3508
b1921	b4445	b2217	b1891	b3512	b3509
b1921	b4445	b2217	b1891	b3512	b3510
b1921	b4445	b2217	b1891	b3512	b3511
b1921	b4445	b0683	b1891	b3512	b2029
b1921	b4445	b0683	b1891	b3512	b0428
b1921	b4445	b0683	b1891	b3512	b0429
b1921	b4445	b0683	b1891	b3512	b0430
b1921	b4445	b0683	b1891	b3512	b0431
b1921	b4445	b0683	b1891	b3512	b0432
b1921	b4445	b2217	b1891	b3512	b1951
b1921	b4445	b4480 // b0683	b1891	b3512	b3212
b1921	b4445	b4480 // b0683	b1891	b3512	b3213
b1921	b4445	b4480 // b0683	b1891	b3512	b3214
b1921	b4445	b2217	b1891	b3512	b1492
b1921	b4445	b2217	b1891	b3512	b1493
b1921	b4445	b2217	b1891	b3512	b3491
b1921	b4445	b2217	b1891	b3512	b3800
b1921	b4445	b2217	b1891	b3512	b3507
b1921	b4445	b2217	b1891	b3512	b3506
b1921	b4445	b2217	b1891	b3512	b4131
b1921	b4445	b2217	b1891	b3512	b4132
b1921	b4445	b2217	b1891	b3512	b4115
b1921	b4445	b2217	b1891	b3512	b3516
b1921	b4445	b2217	b1891	b3512	b3517
b1921	b4444	b2217	b1891	b3512	b3508
b1921	b4444	b2217	b1891	b3512	b3509
b1921	b4444	b2217	b1891	b3512	b3510
b1921	b4444	b2217	b1891	b3512	b3511
b1921	b4444	b0683	b1891	b3512	b2029
b1921	b4444	b0683	b1891	b3512	b0428
b1921	b4444	b0683	b1891	b3512	b0429
b1921	b4444	b0683	b1891	b3512	b0430
b1921	b4444	b0683	b1891	b3512	b0431
b1921	b4444	b0683	b1891	b3512	b0432
b1921	b4444	b2217	b1891	b3512	b1951
b1921	b4444	b4480 // b0683	b1891	b3512	b3212
b1921	b4444	b4480 // b0683	b1891	b3512	b3213
b1921	b4444	b4480 // b0683	b1891	b3512	b3214
b1921	b4444	b2217	b1891	b3512	b1492
b1921	b4444	b2217	b1891	b3512	b1493
b1921	b4444	b2217	b1891	b3512	b3491
b1921	b4444	b2217	b1891	b3512	b3800
b1921	b4444	b2217	b1891	b3512	b3507
b1921	b4444	b2217	b1891	b3512	b3506
b1921	b4444	b2217	b1891	b3512	b4131
b1921	b4444	b2217	b1891	b3512	b4132
b1921	b4444	b2217	b1891	b3512	b4115
b1921	b4444	b2217	b1891	b3512	b3516
b1921	b4444	b2217	b1891	b3512	b3517
b1921	b4450	b2217	b1891	b3512	b3508
b1921	b4450	b2217	b1891	b3512	b3509
b1921	b4450	b2217	b1891	b3512	b3510
b1921	b4450	b2217	b1891	b3512	b3511
b1921	b4450	b0683	b1891	b3512	b2029
b1921	b4450	b0683	b1891	b3512	b0428
b1921	b4450	b0683	b1891	b3512	b0429
b1921	b4450	b0683	b1891	b3512	b0430
b1921	b4450	b0683	b1891	b3512	b0431
b1921	b4450	b0683	b1891	b3512	b0432
b1921	b4450	b2217	b1891	b3512	b1951
b1921	b4450	b4480 // b0683	b1891	b3512	b3212
b1921	b4450	b4480 // b0683	b1891	b3512	b3213
b1921	b4450	b4480 // b0683	b1891	b3512	b3214
b1921	b4450	b2217	b1891	b3512	b1492
b1921	b4450	b2217	b1891	b3512	b1493
b1921	b4450	b2217	b1891	b3512	b3491
b1921	b4450	b2217	b1891	b3512	b3800
b1921	b4450	b2217	b1891	b3512	b3507
b1921	b4450	b2217	b1891	b3512	b3506
b1921	b4450	b3405 // b2217	b1891	b3512	b4131
b1921	b4450	b3405 // b2217	b1891	b3512	b4132
b1921	b4450	b2217	b1891	b3512	b4115
b1921	b4450	b2217	b1891	b3512	b3516
b1921	b4450	b2217	b1891	b3512	b3517
b1921	b4458	b2217	b1891	b3512	b3508
b1921	b4458	b2217	b1891	b3512	b3509
b1921	b4458	b2217	b1891	b3512	b3510
b1921	b4458	b2217	b1891	b3512	b3511
b1921	b4458	b0683	b1891	b3512	b2029
b1921	b4458	b0683	b1891	b3512	b0428
b1921	b4458	b0683	b1891	b3512	b0429
b1921	b4458	b0683	b1891	b3512	b0430
b1921	b4458	b0683	b1891	b3512	b0431
b1921	b4458	b0683	b1891	b3512	b0432
b1921	b4458	b2217	b1891	b3512	b1951
b1921	b4458	b4480 // b0683	b1891	b3512	b3212
b1921	b4458	b4480 // b0683	b1891	b3512	b3213
b1921	b4458	b4480 // b0683	b1891	b3512	b3214
b1921	b4458	b2217	b1891	b3512	b1492
b1921	b4458	b2217	b1891	b3512	b1493
b1921	b4458	b2217	b1891	b3512	b3491
b1921	b4458	b2217	b1891	b3512	b3800
b1921	b4458	b2217	b1891	b3512	b3507
b1921	b4458	b2217	b1891	b3512	b3506
b1921	b4458	b3405 // b2217	b1891	b3512	b4131
b1921	b4458	b3405 // b2217	b1891	b3512	b4132
b1921	b4458	b2217	b1891	b3512	b4115
b1921	b4458	b2217	b1891	b3512	b3516
b1921	b4458	b2217	b1891	b3512	b3517
b1921	b0464	b2217	b1891	b3512	b3508
b1921	b0464	b2217	b1891	b3512	b3509
b1921	b0464	b2217	b1891	b3512	b3510
b1921	b0464	b2217	b1891	b3512	b3511
b1921	b0464	b0683	b1891	b3512	b2029
b1921	b0464	b0683	b1891	b3512	b0428
b1921	b0464	b0683	b1891	b3512	b0429
b1921	b0464	b0683	b1891	b3512	b0430
b1921	b0464	b0683	b1891	b3512	b0431
b1921	b0464	b0683	b1891	b3512	b0432
b1921	b0464	b2217	b1891	b3512	b1951
b1921	b0464	b4480 // b0683	b1891	b3512	b3212
b1921	b0464	b4480 // b0683	b1891	b3512	b3213
b1921	b0464	b4480 // b0683	b1891	b3512	b3214
b1921	b0464	b2217	b1891	b3512	b1492
b1921	b0464	b2217	b1891	b3512	b1493
b1921	b0464	b2217	b1891	b3512	b3491
b1921	b0464	b2217	b1891	b3512	b3800
b1921	b0464	b2217	b1891	b3512	b3507
b1921	b0464	b2217	b1891	b3512	b3506
b1921	b0464	b2217	b1891	b3512	b4131
b1921	b0464	b2217	b1891	b3512	b4132
b1921	b0464	b2217	b1891	b3512	b4115
b1921	b0464	b2217	b1891	b3512	b3516
b1921	b0464	b2217	b1891	b3512	b3517
b1921	b4365	b2217	b1891	b3512	b3508
b1921	b4365	b2217	b1891	b3512	b3509
b1921	b4365	b2217	b1891	b3512	b3510
b1921	b4365	b2217	b1891	b3512	b3511
b1921	b4365	b0683	b1891	b3512	b2029
b1921	b4365	b0683	b1891	b3512	b0428
b1921	b4365	b0683	b1891	b3512	b0429
b1921	b4365	b0683	b1891	b3512	b0430
b1921	b4365	b0683	b1891	b3512	b0431
b1921	b4365	b0683	b1891	b3512	b0432
b1921	b4365	b2217	b1891	b3512	b1951
b1921	b4365	b4480 // b0683	b1891	b3512	b3212
b1921	b4365	b4480 // b0683	b1891	b3512	b3213
b1921	b4365	b4480 // b0683	b1891	b3512	b3214
b1921	b4365	b2217	b1891	b3512	b1492
b1921	b4365	b2217	b1891	b3512	b1493
b1921	b4365	b2217	b1891	b3512	b3491
b1921	b4365	b2217	b1891	b3512	b3800
b1921	b4365	b2217	b1891	b3512	b3507
b1921	b4365	b2217	b1891	b3512	b3506
b1921	b4365	b3405 // b2217	b1891	b3512	b4131
b1921	b4365	b3405 // b2217	b1891	b3512	b4132
b1921	b4365	b2217	b1891	b3512	b4115
