R	U	V	W	X	Y
b3512	b3261	b1988	b3516	b3516	b1583
b3512	b3261	b2664 // b2217 // b3515 // b1237	b3516	b3516	b3507
b3512	b3261	b2217 // b3515 // b1237	b3516	b3516	b3506
b3512	b3261	b4452 // b0399 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3512	b3261	b2217 // b3515	b3516	b3516	b4452
b3512	b3261	b4401 // b3357 // b3515 // b1237	b3516	b3516	b4718
b3512	b3261	b3357 // b3515 // b1237	b3516	b3516	b3514
b3512	b3261	b3357 // b3515 // b1237 // b1988	b3516	b3516	b3513
b3512	b3261	b4401 // b3357 // b3515 // b1237 // b1988	b3516	b3516	b3512
b3512	b3261	b2217 // b1237	b3516	b3516	b3511
b3512	b3261	b4401 // b2217 // b1237	b3516	b3516	b4131
b3512	b3261	b4401 // b2217 // b1237	b3516	b3516	b4132
b3512	b3261	b4401 // b3357	b3516	b3516	b2741
b3512	b3261	b1334	b3516	b3516	b0451
b3512	b3261	b1334	b3516	b3516	b0450
b3512	b3261	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3508
b3512	b3261	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3509
b3512	b3261	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3510
b3512	b0995	b1988	b3516	b3516	b1583
b3512	b0995	b2664 // b2217 // b3515 // b1237	b3516	b3516	b3507
b3512	b0995	b2217 // b3515 // b1237	b3516	b3516	b3506
b3512	b0995	b4452 // b0399 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3512	b0995	b2217 // b3515	b3516	b3516	b4452
b3512	b0995	b4401 // b3357 // b3515 // b1237	b3516	b3516	b4718
b3512	b0995	b3357 // b3515 // b1237	b3516	b3516	b3514
b3512	b0995	b3357 // b3515 // b1237 // b1988	b3516	b3516	b3513
b3512	b0995	b4401 // b3357 // b3515 // b1237 // b1988	b3516	b3516	b3512
b3512	b0995	b2217 // b1237	b3516	b3516	b3511
b3512	b0995	b4401 // b2217 // b1237	b3516	b3516	b4131
b3512	b0995	b4401 // b2217 // b1237	b3516	b3516	b4132
b3512	b0995	b3261	b3516	b3516	b1237
b3512	b0995	b4401 // b3357	b3516	b3516	b2741
b3512	b0995	b4116 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1492
b3512	b0995	b4116 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1493
b3512	b0995	b1334	b3516	b3516	b0451
b3512	b0995	b1334	b3516	b3516	b0450
b3512	b1013	b1988	b3516	b3516	b1583
b3512	b1013	b2664 // b2217 // b3515 // b1237	b3516	b3516	b3507
b3512	b1013	b2217 // b3515 // b1237	b3516	b3516	b3506
b3512	b1013	b2217 // b3515	b3516	b3516	b4452
b3512	b1013	b4401 // b3357 // b3515 // b1237	b3516	b3516	b4718
b3512	b1013	b3357 // b3515 // b1237	b3516	b3516	b3514
b3512	b1013	b3357 // b3515 // b1237 // b1988	b3516	b3516	b3513
b3512	b1013	b4401 // b3357 // b3515 // b1237 // b1988	b3516	b3516	b3512
b3512	b1013	b2217 // b1237	b3516	b3516	b3511
b3512	b1013	b4401 // b2217 // b1237	b3516	b3516	b4131
b3512	b1013	b4401 // b2217 // b1237	b3516	b3516	b4132
b3512	b1013	b3261	b3516	b3516	b1237
b3512	b1013	b4401 // b3357	b3516	b3516	b2741
b3512	b1013	b4116 // b4401 // b2217 // b3261 // b0995 // b3357 // b3515 // b1237 // b1334	b3516	b3516	b3517
b3512	b1013	b4116 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1492
b3512	b1013	b4116 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1493
b3512	b1013	b1334	b3516	b3516	b0451
b3512	b1013	b1334	b3516	b3516	b0450
b3512	b1013	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3508
b3512	b1013	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3509
b3512	b1013	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3510
b3512	b1334	b1988	b3516	b3516	b1583
b3512	b1334	b2664 // b2217 // b3515 // b1237	b3516	b3516	b3507
b3512	b1334	b2217 // b3515 // b1237	b3516	b3516	b3506
b3512	b1334	b2217 // b3515	b3516	b3516	b4452
b3512	b1334	b4401 // b3357 // b3515 // b1237	b3516	b3516	b4718
b3512	b1334	b3357 // b3515 // b1237	b3516	b3516	b3514
b3512	b1334	b3357 // b3515 // b1237 // b1988	b3516	b3516	b3513
b3512	b1334	b4401 // b3357 // b3515 // b1237 // b1988	b3516	b3516	b3512
b3512	b1334	b2217 // b1237	b3516	b3516	b3511
b3512	b1334	b4401 // b2217 // b1237	b3516	b3516	b4131
b3512	b1334	b4401 // b2217 // b1237	b3516	b3516	b4132
b3512	b1334	b3261	b3516	b3516	b1237
b3512	b1334	b4401 // b3357	b3516	b3516	b2741
b3512	b1334	b4116 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1492
b3512	b1334	b4116 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1493
b3512	b1334	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3508
b3512	b1334	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3509
b3512	b1334	b2217 // b0995 // b3515 // b1237	b3516	b3516	b3510
b3512	b0399	b0889	b3515	b3516	b1634
b3512	b0399	b0889	b3515	b3516	b1498
b3512	b0399	b0889	b3515	b3516	b1333
b3512	b0399	b1499 // b1237 // b2664	b3515	b3516	b3507
b3512	b0399	b1499 // b1237	b3515	b3516	b3506
b3512	b0399	b1916 // b0889	b3515	b3516	b4452
b3512	b0399	b1130 // b1499 // b1237	b3515	b3516	b4718
b3512	b0399	b1499 // b1237	b3515	b3516	b3514
b3512	b0399	b1499 // b1237	b3515	b3516	b3513
b3512	b0399	b1130 // b1499 // b1237	b3515	b3516	b3512
b3512	b0399	b0889	b3515	b3516	b0674
b3512	b0399	b1130 // b1237	b3515	b3516	b3511
b3512	b0399	b1237 // b0889	b3515	b3516	b4131
b3512	b0399	b1237 // b0889	b3515	b3516	b4132
b3512	b0399	b1237 // b1334	b3515	b3516	b3517
b3512	b0399	b0889	b3515	b3516	b1493
b3512	b0399	b1334	b3515	b3516	b0451
b3512	b0399	b1334 // b0889	b3515	b3516	b0450
b3512	b0399	b1130 // b1237 // b0889	b3515	b3516	b3508
b3512	b0399	b1130 // b1237 // b0889	b3515	b3516	b3509
b3512	b0399	b1130 // b1237 // b0889	b3515	b3516	b3510
b3512	b1013	b0889	b3515	b3516	b1634
b3512	b1013	b0889	b3515	b3516	b1498
b3512	b1013	b0889	b3515	b3516	b1333
b3512	b1013	b1499 // b1237 // b2664	b3515	b3516	b3507
b3512	b1013	b1499 // b1237	b3515	b3516	b3506
b3512	b1013	b1916 // b0889	b3515	b3516	b4452
b3512	b1013	b1130 // b1499 // b1237	b3515	b3516	b4718
b3512	b1013	b1499 // b1237	b3515	b3516	b3514
b3512	b1013	b1499 // b1237	b3515	b3516	b3513
b3512	b1013	b1130 // b1499 // b1237	b3515	b3516	b3512
b3512	b1013	b0889	b3515	b3516	b0674
b3512	b1013	b1130 // b1237	b3515	b3516	b3511
b3512	b1013	b1237 // b0889	b3515	b3516	b4131
b3512	b1013	b1237 // b0889	b3515	b3516	b4132
b3512	b1013	b1237 // b1334	b3515	b3516	b3517
b3512	b1013	b0889	b3515	b3516	b1493
b3512	b1013	b1334	b3515	b3516	b0451
b3512	b1013	b1334 // b0889	b3515	b3516	b0450
b3512	b1013	b1130 // b1237 // b0889	b3515	b3516	b3508
b3512	b1013	b1130 // b1237 // b0889	b3515	b3516	b3509
b3512	b1013	b1130 // b1237 // b0889	b3515	b3516	b3510
b3512	b1334	b0889	b3515	b3516	b1634
b3512	b1334	b0889	b3515	b3516	b1498
b3512	b1334	b0889	b3515	b3516	b1333
b3512	b1334	b1499 // b1237 // b2664	b3515	b3516	b3507
b3512	b1334	b1499 // b1237	b3515	b3516	b3506
b3512	b1334	b1916 // b0889	b3515	b3516	b4452
b3512	b1334	b1130 // b1499 // b1237	b3515	b3516	b4718
b3512	b1334	b1499 // b1237	b3515	b3516	b3514
b3512	b1334	b1499 // b1237	b3515	b3516	b3513
b3512	b1334	b1130 // b1499 // b1237	b3515	b3516	b3512
b3512	b1334	b0889	b3515	b3516	b0674
b3512	b1334	b1130 // b1237	b3515	b3516	b3511
b3512	b1334	b1237 // b0889	b3515	b3516	b4131
b3512	b1334	b1237 // b0889	b3515	b3516	b4132
b3512	b1334	b0889	b3515	b3516	b1493
b3512	b1334	b1130 // b1237 // b0889	b3515	b3516	b3508
b3512	b1334	b1130 // b1237 // b0889	b3515	b3516	b3509
b3512	b1334	b1130 // b1237 // b0889	b3515	b3516	b3510
b3512	b2664	b0889	b3515	b3516	b1634
b3512	b2664	b0889	b3515	b3516	b1498
b3512	b2664	b0889	b3515	b3516	b1333
b3512	b2664	b1499 // b1237	b3515	b3516	b3506
b3512	b2664	b1916 // b0889	b3515	b3516	b4452
b3512	b2664	b1130 // b1499 // b1237	b3515	b3516	b4718
b3512	b2664	b1499 // b1237	b3515	b3516	b3514
b3512	b2664	b1499 // b1237	b3515	b3516	b3513
b3512	b2664	b1130 // b1499 // b1237	b3515	b3516	b3512
b3512	b2664	b0889	b3515	b3516	b0674
b3512	b2664	b1130 // b1237	b3515	b3516	b3511
b3512	b2664	b1237 // b0889	b3515	b3516	b4131
b3512	b2664	b1237 // b0889	b3515	b3516	b4132
b3512	b2664	b1237 // b1334	b3515	b3516	b3517
b3512	b2664	b0889	b3515	b3516	b1493
b3512	b2664	b1334	b3515	b3516	b0451
b3512	b2664	b1334 // b0889	b3515	b3516	b0450
b3512	b2664	b1130 // b1237 // b0889	b3515	b3516	b3508
b3512	b2664	b1130 // b1237 // b0889	b3515	b3516	b3509
b3512	b2664	b1130 // b1237 // b0889	b3515	b3516	b3510
b3512	b2217	b2664 // b1130 // b1237	b1499	b3516	b3515
b3512	b2217	b2369 // b1130 // b1237	b1499	b3516	b4718
b3512	b2217	b2369 // b1237	b1499	b3516	b3514
b3512	b2217	b2369 // b1237	b1499	b3516	b3513
b3512	b2217	b2369 // b1130 // b1237	b1499	b3516	b3512
b3512	b2664	b2217 // b1237	b1499	b3516	b3506
b3512	b2664	b2217	b1499	b3516	b4452
b3512	b2664	b2369 // b1130 // b1237	b1499	b3516	b4718
b3512	b2664	b2369 // b1237	b1499	b3516	b3514
b3512	b2664	b2369 // b1237	b1499	b3516	b3513
b3512	b2664	b2369 // b1130 // b1237	b1499	b3516	b3512
b3512	b2664	b2217 // b1130 // b1237	b1499	b3516	b3511
b3512	b2664	b2217 // b1237	b1499	b3516	b4131
b3512	b2664	b2217 // b1237	b1499	b3516	b4132
b3512	b2664	b2217 // b1237	b1499	b3516	b3517
b3512	b2664	b2217	b1499	b3516	b1492
b3512	b2664	b2217	b1499	b3516	b1493
b3512	b2664	b2217 // b1130 // b1237	b1499	b3516	b3508
b3512	b2664	b2217 // b1130 // b1237	b1499	b3516	b3509
b3512	b2664	b2217 // b1130 // b1237	b1499	b3516	b3510
b3512	b1334	b0889	b1988	b3516	b1634
b3512	b1334	b0889	b1988	b3516	b1498
b3512	b1334	b0889	b1988	b3516	b1333
b3512	b1334	b0889	b1988	b3516	b4452
b3512	b1334	b0889	b1988	b3516	b0674
b3512	b1334	b0889	b1988	b3516	b4131
b3512	b1334	b0889	b1988	b3516	b4132
b3512	b1334	b0683	b1988	b3516	b2741
b3512	b1334	b0889	b1988	b3516	b1493
b3512	b1334	b0889	b1988	b3516	b3508
b3512	b1334	b0889	b1988	b3516	b3509
b3512	b1334	b0889	b1988	b3516	b3510
b3512	b3261	b1954	b1237	b3516	b2741
b2217	b3261	b1954	b1237	b3516	b2741
b3515	b2217	b0889	b4452	b3516	b1634
b3515	b2217	b0889	b4452	b3516	b1498
b3515	b2217	b0889	b4452	b3516	b1333
b3515	b2217	b1916 // b0889	b4452	b3516	b3515
b3515	b2217	b0889	b4452	b3516	b0674
b3515	b2217	b0889	b4452	b3516	b0450
b3515	b4401	b1988	b3512	b3516	b1583
b3515	b4401	b1499 // b1237	b3512	b3516	b3507
b3515	b4401	b1499 // b1237	b3512	b3516	b3506
b3515	b4401	b1130 // b1499 // b1237	b3512	b3516	b3515
b3515	b4401	b2369 // b1499 // b1921 // b1237 // b3357	b3512	b3516	b3514
b3515	b4401	b2369 // b1499 // b1988 // b1921 // b1237 // b3357	b3512	b3516	b3513
b3515	b4401	b1130 // b1237	b3512	b3516	b3511
b3515	b4401	b1921 // b3357	b3512	b3516	b1492
b3515	b4401	b1921 // b3357	b3512	b3516	b1493
b3515	b4401	b1130 // b1921 // b1237	b3512	b3516	b3508
b3515	b4401	b1130 // b1921 // b1237	b3512	b3516	b3509
b3515	b4401	b1130 // b1921 // b1237	b3512	b3516	b3510
b3515	b1988	b1499 // b1237	b3512	b3516	b3507
b3515	b1988	b1499 // b1237	b3512	b3516	b3506
b3515	b1988	b1130 // b1499 // b1237	b3512	b3516	b3515
b3515	b1988	b4704 // b4401 // b1130 // b2369 // b1499 // b1921 // b1237 // b3357	b3512	b3516	b4718
b3515	b1988	b2369 // b1499 // b1921 // b1237 // b3357	b3512	b3516	b3514
b3515	b1988	b1130 // b1237	b3512	b3516	b3511
b3515	b1988	b4401 // b1237	b3512	b3516	b4131
b3515	b1988	b4401 // b1237	b3512	b3516	b4132
b3515	b1988	b4401 // b3357	b3512	b3516	b2741
b3515	b1988	b4401 // b1237 // b3357	b3512	b3516	b3517
b3515	b1988	b1921 // b3357	b3512	b3516	b1492
b3515	b1988	b1921 // b3357	b3512	b3516	b1493
b3515	b1988	b1130 // b1921 // b1237	b3512	b3516	b3508
b3515	b1988	b1130 // b1921 // b1237	b3512	b3516	b3509
b3515	b1988	b1130 // b1921 // b1237	b3512	b3516	b3510
b3515	b3357	b1988	b3512	b3516	b1583
b3515	b3357	b1499 // b1237	b3512	b3516	b3507
b3515	b3357	b1499 // b1237	b3512	b3516	b3506
b3515	b3357	b1130 // b1499 // b1237	b3512	b3516	b3515
b3515	b3357	b1130 // b1237	b3512	b3516	b3511
b3515	b3357	b4401 // b1237	b3512	b3516	b4131
b3515	b3357	b4401 // b1237	b3512	b3516	b4132
b3515	b3357	b1130 // b1921 // b1237	b3512	b3516	b3508
b3515	b3357	b1130 // b1921 // b1237	b3512	b3516	b3509
b3515	b3357	b1130 // b1921 // b1237	b3512	b3516	b3510
b3515	b2217	b2664 // b1130 // b1237	b1499	b3516	b3515
b3515	b2217	b2369 // b1130 // b1237	b1499	b3516	b4718
b3515	b2217	b2369 // b1237	b1499	b3516	b3514
b3515	b2217	b2369 // b1237	b1499	b3516	b3513
b3515	b2217	b2369 // b1130 // b1237	b1499	b3516	b3512
b3515	b4116	b1988	b3516	b3516	b1583
b3515	b4116	b3512 // b2664 // b2217 // b1237	b3516	b3516	b3507
b3515	b4116	b3512 // b2217 // b1237	b3516	b3516	b3506
b3515	b4116	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b4116	b2217	b3516	b3516	b4452
b3515	b4116	b4401 // b3512 // b3357 // b1237	b3516	b3516	b4718
b3515	b4116	b3512 // b3357 // b1237	b3516	b3516	b3514
b3515	b4116	b3512 // b3357 // b1237 // b1988	b3516	b3516	b3513
b3515	b4116	b4401 // b3357 // b1237 // b1988	b3516	b3516	b3512
b3515	b4116	b3512 // b2217 // b1237	b3516	b3516	b3511
b3515	b4116	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4131
b3515	b4116	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4132
b3515	b4116	b3261	b3516	b3516	b1237
b3515	b4116	b4401 // b3357	b3516	b3516	b2741
b3515	b4116	b1334	b3516	b3516	b0451
b3515	b4116	b1334	b3516	b3516	b0450
b3515	b4116	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3508
b3515	b4116	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3509
b3515	b4116	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3510
b3515	b4401	b1988	b3516	b3516	b1583
b3515	b4401	b3512 // b2664 // b2217 // b1237	b3516	b3516	b3507
b3515	b4401	b3512 // b2217 // b1237	b3516	b3516	b3506
b3515	b4401	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b4401	b2217	b3516	b3516	b4452
b3515	b4401	b3512 // b3357 // b1237	b3516	b3516	b3514
b3515	b4401	b3512 // b3357 // b1237 // b1988	b3516	b3516	b3513
b3515	b4401	b3512 // b2217 // b1237	b3516	b3516	b3511
b3515	b4401	b3261	b3516	b3516	b1237
b3515	b4401	b4116 // b3512 // b2217 // b3261 // b3357	b3516	b3516	b1492
b3515	b4401	b4116 // b3512 // b2217 // b3261 // b3357	b3516	b3516	b1493
b3515	b4401	b1334	b3516	b3516	b0451
b3515	b4401	b1334	b3516	b3516	b0450
b3515	b4401	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3508
b3515	b4401	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3509
b3515	b4401	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3510
b3515	b2217	b1988	b3516	b3516	b1583
b3515	b2217	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b2217	b4401 // b3512 // b3357 // b1237	b3516	b3516	b4718
b3515	b2217	b3512 // b3357 // b1237	b3516	b3516	b3514
b3515	b2217	b3512 // b3357 // b1237 // b1988	b3516	b3516	b3513
b3515	b2217	b4401 // b3357 // b1237 // b1988	b3516	b3516	b3512
b3515	b2217	b3261	b3516	b3516	b1237
b3515	b2217	b4401 // b3357	b3516	b3516	b2741
b3515	b2217	b1334	b3516	b3516	b0451
b3515	b2217	b1334	b3516	b3516	b0450
b3515	b3261	b1988	b3516	b3516	b1583
b3515	b3261	b3512 // b2664 // b2217 // b1237	b3516	b3516	b3507
b3515	b3261	b3512 // b2217 // b1237	b3516	b3516	b3506
b3515	b3261	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b3261	b2217	b3516	b3516	b4452
b3515	b3261	b4401 // b3512 // b3357 // b1237	b3516	b3516	b4718
b3515	b3261	b3512 // b3357 // b1237	b3516	b3516	b3514
b3515	b3261	b3512 // b3357 // b1237 // b1988	b3516	b3516	b3513
b3515	b3261	b4401 // b3357 // b1237 // b1988	b3516	b3516	b3512
b3515	b3261	b3512 // b2217 // b1237	b3516	b3516	b3511
b3515	b3261	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4131
b3515	b3261	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4132
b3515	b3261	b4401 // b3357	b3516	b3516	b2741
b3515	b3261	b1334	b3516	b3516	b0451
b3515	b3261	b1334	b3516	b3516	b0450
b3515	b3261	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3508
b3515	b3261	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3509
b3515	b3261	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3510
b3515	b0995	b1988	b3516	b3516	b1583
b3515	b0995	b3512 // b2664 // b2217 // b1237	b3516	b3516	b3507
b3515	b0995	b3512 // b2217 // b1237	b3516	b3516	b3506
b3515	b0995	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b0995	b2217	b3516	b3516	b4452
b3515	b0995	b4401 // b3512 // b3357 // b1237	b3516	b3516	b4718
b3515	b0995	b3512 // b3357 // b1237	b3516	b3516	b3514
b3515	b0995	b3512 // b3357 // b1237 // b1988	b3516	b3516	b3513
b3515	b0995	b4401 // b3357 // b1237 // b1988	b3516	b3516	b3512
b3515	b0995	b3512 // b2217 // b1237	b3516	b3516	b3511
b3515	b0995	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4131
b3515	b0995	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4132
b3515	b0995	b3261	b3516	b3516	b1237
b3515	b0995	b4401 // b3357	b3516	b3516	b2741
b3515	b0995	b4116 // b3512 // b2217 // b3261 // b3357	b3516	b3516	b1492
b3515	b0995	b4116 // b3512 // b2217 // b3261 // b3357	b3516	b3516	b1493
b3515	b0995	b1334	b3516	b3516	b0451
b3515	b0995	b1334	b3516	b3516	b0450
b3515	b3357	b1988	b3516	b3516	b1583
b3515	b3357	b3512 // b2664 // b2217 // b1237	b3516	b3516	b3507
b3515	b3357	b3512 // b2217 // b1237	b3516	b3516	b3506
b3515	b3357	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b3357	b2217	b3516	b3516	b4452
b3515	b3357	b3512 // b2217 // b1237	b3516	b3516	b3511
b3515	b3357	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4131
b3515	b3357	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4132
b3515	b3357	b3261	b3516	b3516	b1237
b3515	b3357	b1334	b3516	b3516	b0451
b3515	b3357	b1334	b3516	b3516	b0450
b3515	b3357	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3508
b3515	b3357	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3509
b3515	b3357	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3510
b3515	b1988	b3512 // b2664 // b2217 // b1237	b3516	b3516	b3507
b3515	b1988	b3512 // b2217 // b1237	b3516	b3516	b3506
b3515	b1988	b4452 // b0399 // b3512 // b2664 // b1013 // b1237 // b1334	b3516	b3516	b3515
b3515	b1988	b2217	b3516	b3516	b4452
b3515	b1988	b4401 // b3512 // b3357 // b1237	b3516	b3516	b4718
b3515	b1988	b3512 // b3357 // b1237	b3516	b3516	b3514
b3515	b1988	b3512 // b2217 // b1237	b3516	b3516	b3511
b3515	b1988	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4131
b3515	b1988	b4401 // b3512 // b2217 // b1237	b3516	b3516	b4132
b3515	b1988	b3261	b3516	b3516	b1237
b3515	b1988	b4401 // b3357	b3516	b3516	b2741
b3515	b1988	b4116 // b4401 // b3512 // b2217 // b3261 // b0995 // b3357 // b1237 // b1334	b3516	b3516	b3517
b3515	b1988	b4116 // b3512 // b2217 // b3261 // b3357	b3516	b3516	b1492
b3515	b1988	b4116 // b3512 // b2217 // b3261 // b3357	b3516	b3516	b1493
b3515	b1988	b1334	b3516	b3516	b0451
b3515	b1988	b1334	b3516	b3516	b0450
b3515	b1988	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3508
b3515	b1988	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3509
b3515	b1988	b3512 // b2217 // b0995 // b1237	b3516	b3516	b3510
b3515	b3261	b1954	b1237	b3516	b2741
b3515	b4401	b0683	b1334	b3516	b0451
b3515	b4401	b0683	b1334	b3516	b0450
b3515	b1988	b3512 // b1237	b0889	b3516	b3507
b3515	b1988	b3512 // b1237	b0889	b3516	b3506
b3515	b1988	b3512 // b1237	b0889	b3516	b3515
b3515	b1988	b3512 // b1237	b0889	b3516	b4718
b3515	b1988	b3512 // b1237	b0889	b3516	b3514
b3515	b1988	b4443	b0889	b3516	b0674
b3515	b1988	b3512 // b1237	b0889	b3516	b3511
b3515	b1988	b3512 // b1237	b0889	b3516	b4131
b3515	b1988	b3512 // b1237	b0889	b3516	b4132
b3515	b1988	b1954	b0889	b3516	b1237
b3515	b1988	b1954	b0889	b3516	b2741
b3515	b1988	b3512 // b1237	b0889	b3516	b3517
b3515	b1988	b3512	b0889	b3516	b1492
b3515	b1988	b3512	b0889	b3516	b1493
b3515	b1988	b3512 // b1237	b0889	b3516	b3508
b3515	b1988	b3512 // b1237	b0889	b3516	b3509
b3515	b1988	b3512 // b1237	b0889	b3516	b3510
b1237	b4116	b1988	b3516	b3516	b1583
b1237	b4116	b3512 // b2664 // b2217 // b3515	b3516	b3516	b3507
b1237	b4116	b3512 // b2217 // b3515	b3516	b3516	b3506
b1237	b4116	b4452 // b0399 // b3512 // b2664 // b1013 // b1334	b3516	b3516	b3515
b1237	b4116	b2217 // b3515	b3516	b3516	b4452
b1237	b4116	b4401 // b3512 // b3357 // b3515	b3516	b3516	b4718
b1237	b4116	b3512 // b3357 // b3515	b3516	b3516	b3514
b1237	b4116	b3512 // b3357 // b3515 // b1988	b3516	b3516	b3513
b1237	b4116	b4401 // b3357 // b3515 // b1988	b3516	b3516	b3512
b1237	b4116	b3512 // b2217	b3516	b3516	b3511
b1237	b4116	b4401 // b3512 // b2217	b3516	b3516	b4131
b1237	b4116	b4401 // b3512 // b2217	b3516	b3516	b4132
b1237	b4116	b3261	b3516	b3516	b1237
b1237	b4116	b4401 // b3357	b3516	b3516	b2741
b1237	b4116	b1334	b3516	b3516	b0451
b1237	b4116	b1334	b3516	b3516	b0450
b1237	b4116	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3508
b1237	b4116	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3509
b1237	b4116	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3510
b1237	b4401	b1988	b3516	b3516	b1583
b1237	b4401	b3512 // b2664 // b2217 // b3515	b3516	b3516	b3507
b1237	b4401	b3512 // b2217 // b3515	b3516	b3516	b3506
b1237	b4401	b4452 // b0399 // b3512 // b2664 // b1013 // b1334	b3516	b3516	b3515
b1237	b4401	b2217 // b3515	b3516	b3516	b4452
b1237	b4401	b3512 // b3357 // b3515	b3516	b3516	b3514
b1237	b4401	b3512 // b3357 // b3515 // b1988	b3516	b3516	b3513
b1237	b4401	b3512 // b2217	b3516	b3516	b3511
b1237	b4401	b3261	b3516	b3516	b1237
b1237	b4401	b4116 // b3512 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1492
b1237	b4401	b4116 // b3512 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1493
b1237	b4401	b1334	b3516	b3516	b0451
b1237	b4401	b1334	b3516	b3516	b0450
b1237	b4401	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3508
b1237	b4401	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3509
b1237	b4401	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3510
b1237	b0399	b1988	b3516	b3516	b1583
b1237	b0399	b3512 // b2664 // b2217 // b3515	b3516	b3516	b3507
b1237	b0399	b3512 // b2217 // b3515	b3516	b3516	b3506
b1237	b0399	b2217 // b3515	b3516	b3516	b4452
b1237	b0399	b4401 // b3512 // b3357 // b3515	b3516	b3516	b4718
b1237	b0399	b3512 // b3357 // b3515	b3516	b3516	b3514
b1237	b0399	b3512 // b3357 // b3515 // b1988	b3516	b3516	b3513
b1237	b0399	b4401 // b3357 // b3515 // b1988	b3516	b3516	b3512
b1237	b0399	b3512 // b2217	b3516	b3516	b3511
b1237	b0399	b4401 // b3512 // b2217	b3516	b3516	b4131
b1237	b0399	b4401 // b3512 // b2217	b3516	b3516	b4132
b1237	b0399	b3261	b3516	b3516	b1237
b1237	b0399	b4401 // b3357	b3516	b3516	b2741
b1237	b0399	b4116 // b4401 // b3512 // b2217 // b3261 // b0995 // b3357 // b3515 // b1334	b3516	b3516	b3517
b1237	b0399	b4116 // b3512 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1492
b1237	b0399	b4116 // b3512 // b2217 // b3261 // b3357 // b3515	b3516	b3516	b1493
b1237	b0399	b1334	b3516	b3516	b0451
b1237	b0399	b1334	b3516	b3516	b0450
b1237	b0399	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3508
b1237	b0399	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3509
b1237	b0399	b3512 // b2217 // b0995 // b3515	b3516	b3516	b3510
b1237	b3512	b1988	b3516	b3516	b1583
b1237	b3512	b2217 // b3515	b3516	b3516	b4452
b1237	b3512	b3261	b3516	b3516	b1237
